106035
15076,96312
38557,103408
66805,46994
94751,78349
3446,64895
32635,30234
73568,26989
51573,61717
81609,48647
60271,39586
7359,91905
11059,4402
38751,93351
38433,86392
24332,88219
16118,10641
101242,7197
2633,63745
44303,83740
100122,62464
75565,64607
93504,101620
63639,53524
105532,34240
100745,27643
88374,3738
66096,74153
79973,18006
74978,8548
93425,23775
73265,33210
17864,4044
54802,3468
41130,97127
105738,58197
87280,59028
86876,79278
66813,41591
80112,41845
63223,87065
29476,102489
15642,32785
46247,40258
5027,61126
34356,15159
98790,100340
87626,64735
43191,20558
27809,66788
96735,100199
81405,28657
18167,59696
58212,6059
34434,90176
25431,21144
42515,35955
38914,24806
26723,75590
79684,69880
103380,6538
100573,11543
104185,100917
77748,45058
32427,19480
49746,57061
60417,30251
35760,69246
16881,9794
21223,71844
54282,57396
57914,47983
29516,95031
102104,68190
72960,31152
102791,101527
99828,68099
5968,68789
81300,57099
31473,92617
20254,46659
44211,94283
94469,95453
6362,12560
84020,79663
28115,13948
90722,87471
41211,70079
53325,80463
12067,689
83943,74626
48470,96407
105474,103009
41635,41196
5708,56879
11045,35116
100580,63829
102202,32698
66092,64028
30672,37110
50940,76163
4994,72596
87334,96842
77636,48084
16169,66386
12715,21817
21061,98572
87030,16184
21078,64236
54221,31527
100598,40780
55868,27393
85481,38993
42442,73893
72913,58519
71556,88384
103050,79779
91193,61194
85386,26434
100057,92907
63289,22322
6757,94818
618,99710
89200,77789
67078,55180
85659,96392
5544,91421
32061,48714
1616,22735
63702,98471
93321,80991
37517,39730
52996,9687
38638,5956
98025,100008
20043,86801
65852,84594
91838,98298
82226,7116
62052,12058
28487,85719
39332,66749
47956,85098
80155,59104
103827,94563
32654,71986
61274,102127
38135,33570
101469,35316
40165,12954
71571,12598
68973,7675
22410,72337
24518,75760
64781,91877
42936,36055
46290,33796
32343,96969
35770,22434
15529,17127
37574,28596
83082,64626
25237,10613
30896,54141
9684,90595
9695,75089
94568,54235
62751,35448
66486,13458
5356,26542
20226,30297
95548,97138
74185,103938
49564,34858
36500,28648
31322,51943
5236,16336
40277,77592
20602,47655
16435,95574
70137,67619
60288,68168
90109,100954
62457,8267
32193,18915
83031,84105
44736,10236
10127,82000
72181,80721
89189,53275
85854,64865
97933,28109
59636,64585
86215,70744
96362,98188
78563,13912
101715,84511
37941,104233
49463,49580
75946,13591
47,86005
99762,1678
51271,105584
13891,4802
87200,89555
20441,104854
95855,93652
9935,102719
76123,86044
42361,12604
103296,83528
91995,68533
99432,89938
58969,5720
45610,13999
66618,43165
42056,102462
29102,76927
9162,50643
1184,56740
27054,8291
32378,16567
3101,16668
93888,87724
90833,63122
60822,14529
89462,11323
92013,96794
85977,39897
85176,5472
42562,102108
26184,75673
44950,59839
46596,94575
43503,99740
51882,42462
3359,65905
38785,71005
79236,56004
79675,68267
5850,41683
100792,1008
43279,68297
23652,67291
89113,47755
7202,64180
88147,59196
7386,4946
72093,90714
17430,93014
8893,48970
33553,101896
87930,103811
17312,88543
96005,87812
43987,42570
84793,37556
63247,56152
29717,27868
76859,41172
38729,83096
16287,105815
22774,41813
5036,55812
43936,31763
23773,80078
18673,56205
38953,28331
62919,70604
105835,839
909,55823
20802,51000
92974,69911
22302,12482
27022,69915
46857,65566
8409,76113
24582,25795
69541,95026
88968,102824
82640,65561
22867,74486
18009,16703
72561,6671
94905,13606
8824,91360
73058,81933
56099,55406
42807,70068
69177,94496
79136,92826
28199,13439
29745,9227
18823,25727
6820,68587
30954,72410
44072,54017
89643,9451
72895,99178
49295,47424
69926,62262
21203,93136
61134,93578
93977,85742
44437,50742
8077,22326
29941,89893
97709,76603
41447,62331
19577,72670
27932,7466
101812,19968
19992,14531
4025,12472
70274,17963
23915,11474
13503,5529
2615,79019
54032,30809
7676,74292
15753,99118
47795,88499
39111,11228
4553,70315
63570,61008
8386,99325
64750,31849
68209,74069
73703,60645
89519,89568
18030,49743
3931,101574
5377,1596
33362,44871
8871,98650
73155,34790
99281,98544
24541,2363
92537,20507
44231,57665
5124,44430
48434,53814
78648,101124
8600,6267
61489,60865
100184,8531
23856,72675
86403,4152
17999,76497
1326,10548
65067,17270
20589,87466
89039,7113
19290,11986
81521,90272
57667,102631
45105,83356
86240,93348
26025,54883
57146,105454
37357,8989
9207,105276
80938,16289
51450,97522
13365,3123
92951,26880
40432,25820
92467,102438
33169,35146
95092,81493
36437,68067
33238,46151
25638,88551
65787,92920
7357,45063
63026,96696
93828,27561
82886,40844
99620,17107
45254,84629
31761,23799
59757,49673
30777,100021
6556,1492
23808,61580
96002,11614
37553,30899
52643,60024
85226,42601
92782,66379
21604,34132
30025,35866
17395,17089
87555,102752
90884,84372
46143,103457
47817,38980
41928,76760
88588,29970
9197,58177
82711,92477
105604,89433
80754,3271
7,93357
32645,62753
102965,27254
38664,2991
74465,8690
58720,66955
52725,2428
85026,10017
96211,95579
10762,59691
37167,53236
55366,72493
73756,74102
26270,69494
8809,81604
86902,28348
27992,14341
3784,62230
96697,1694
32934,86425
99696,43864
18748,9674
35672,48626
79813,91691
104664,103279
72539,18998
68709,23175
76221,50681
22062,59257
22502,91105
35743,65093
61076,17479
89634,37082
40401,16700
41491,61816
56538,1554
88011,64861
40798,91494
50629,52197
5909,78265
85205,76579
86080,21717
61178,45038
32960,62771
99331,61382
89551,8505
63083,52373
21453,4554
24422,17613
19887,7509
76,25921
31713,14487
78560,83907
571,98371
83974,38743
65420,12265
13096,52096
52669,47408
62549,14668
8175,89609
25328,48467
83960,70679
18592,22116
45925,100365
47160,27259
22122,78017
89972,83525
103997,42899
67383,25169
42418,69724
73466,66094
39933,11988
96753,2569
53555,45280
56722,74835
40581,31140
49189,28528
103685,48568
83944,85024
24437,30560
52833,16858
17526,88574
16016,50118
89287,22510
3475,33514
51782,1814
59241,50184
9282,69397
90389,47323
91859,18075
23549,19235
69327,27352
17798,81761
88584,28738
78380,67898
84389,54770
100347,90190
25569,20494
44375,74419
21535,26355
18543,61925
25417,34547
21357,236
69491,87614
2472,50667
25644,18252
50722,252
63175,84919
14134,7807
73454,49626
74599,478
8376,62106
90124,72132
102852,44370
14002,46452
82457,81433
72513,25384
2694,87436
63864,45501
57181,98540
13765,45300
42266,6449
9017,50831
77525,27219
25704,77608
85693,40048
22103,83080
7658,43863
68867,9848
11267,49753
25781,37005
98972,81336
71481,28778
31098,40362
98032,20510
4861,94329
48299,58347
59034,32537
41742,61231
65510,46753
60351,100384
98792,37083
63536,49993
18218,48310
44456,56387
36072,12094
104107,45009
80382,105033
34505,83905
17154,102647
31506,36775
4606,53587
11183,85401
79044,50477
12635,78130
1714,39342
61679,37296
38008,50042
91764,71438
3245,8598
76688,15102
96874,56475
49303,43828
71978,36457
23956,47624
68030,92280
90363,88715
110,23886
78286,25131
78705,26886
61908,86477
27196,47407
19589,6078
8712,23096
104733,40053
64206,29818
2762,104508
59177,67464
82044,27358
53361,34234
89642,96304
29125,38175
80456,98566
87007,92669
86877,94208
54058,90965
70419,82682
101684,35068
24182,89321
44988,94219
6040,32983
100784,64360
80487,64520
51551,70026
47372,24738
21366,101018
58882,14131
16849,78944
105783,66302
6690,49460
28216,1669
60931,77218
14899,35112
91186,24373
61561,62008
105902,30808
65457,13540
95521,61379
2409,72192
3688,18120
40479,19961
82729,26681
37074,21842
63119,71733
79717,42978
55117,103271
16029,102685
57010,103430
70542,19558
49700,90126
12164,66892
69215,31620
33162,43775
94855,24057
23430,90788
57871,74346
37701,12172
96355,2258
46838,61730
3648,101160
96415,48477
74646,8021
97628,94705
34092,90584
8519,998
44395,70713
45077,99520
91485,104360
42232,97603
33457,57025
1190,10149
16720,105991
98849,87619
30606,78139
81228,6271
88494,85298
41394,66115
22216,103465
23239,38766
18475,86856
53168,36643
74829,65101
90654,65958
85522,48602
15328,20350
32160,57923
10936,37993
32824,8927
17782,102805
12538,29541
45173,105031
90940,18790
94740,52156
37629,66732
15248,63419
94835,42891
47305,19297
69823,64673
77463,13369
60056,60815
31947,57583
24874,77739
19364,104443
59573,72881
68626,2333
32940,67296
30058,31090
28272,86820
102235,60390
42816,62893
5957,15023
23282,19152
68268,89665
91819,88902
77862,103535
83102,15785
48403,37342
59760,15937
33323,61453
83899,6727
28592,8035
60844,57204
94252,81810
27623,20604
85798,27180
58054,43877
22117,10897
89615,29917
95205,38287
104835,5579
2055,42417
6680,42139
21368,87707
42920,79480
40288,9796
81718,58521
103425,83407
70149,97985
90543,13781
101825,23025
23003,50471
87999,27467
76344,84737
71765,60530
4388,80255
77967,4336
36062,91243
85102,62133
17468,64954
91584,94025
38431,26557
80651,87534
63715,88975
105539,24957
95933,16737
85966,27951
103222,26804
3084,80701
101281,70133
38179,84358
23707,38585
14809,76642
734,99445
29921,3577
95869,83155
62371,9124
90614,15097
88123,91871
1455,60847
88141,45299
73354,29974
54685,28920
42148,7201
57580,28624
16214,69409
59749,55896
80179,53904
46768,40394
6215,8170
105484,30258
24006,19429
7053,94474
78977,93438
37274,65622
21303,1531
85704,64643
48334,104221
96455,30076
56008,65116
7438,98854
96389,63071
19109,35283
13881,77251
26833,80027
81049,32198
64910,23397
794,78535
84348,88725
15207,342
67002,26119
37199,71494
65687,8313
53804,7020
57653,18825
65853,86523
70429,41413
48129,13964
78137,24353
22538,97018
74330,33516
34937,84698
36139,12240
22669,13433
19997,102593
50430,19343
49959,91900
41600,40456
71870,61933
24732,6498
3284,10037
38644,49785
60911,25516
26780,22295
55742,86370
71677,49896
77018,49
63464,76346
35722,96849
12415,84642
17070,101054
83414,75162
49139,14511
59158,81662
77365,36744
9609,97171
69396,52711
65716,29245
71055,9427
3454,94350
92285,100578
58787,2496
8981,44802
81251,80170
84229,48181
33232,2878
102873,73739
39547,49967
37193,19877
34640,22148
6676,4133
91286,16115
47205,74455
255,54200
98995,46485
27324,55322
62691,36496
88402,41082
20721,103699
57970,61822
43246,81792
104558,1919
42795,37842
4561,70296
86278,35816
66881,69682
59491,86769
12938,73866
36946,6381
31578,91769
105340,58931
41190,75888
51270,35066
82753,68580
82611,98707
77877,82565
95760,76062
2468,5496
88894,48676
41962,29232
5326,16331
18751,4403
103663,102569
21558,10635
3880,45766
103345,68748
2891,33181
95259,74066
77262,88886
6014,74338
30563,21808
2168,25120
72725,82994
36245,89252
41295,51864
27152,54248
86178,13104
23457,53278
1304,69357
341,83353
11969,413
8974,35815
32447,75677
50442,76510
100026,102275
82836,28182
36662,31014
18152,47877
77704,94648
24574,51766
72086,98960
76936,44647
51802,49863
47332,47707
54644,60686
101079,8338
17566,101645
91141,65948
69722,85327
94887,25376
51313,65941
97601,60767
40474,81685
17093,93393
12650,14684
1682,41977
5958,21922
71953,9328
68869,54355
105601,40980
100027,28945
3467,53435
6160,71662
43719,73317
91,41006
16349,41561
101885,67980
105041,64333
35238,73007
65557,53996
73661,10597
27,87697
40011,16235
3383,75191
10984,81057
40934,95974
27590,59430
5185,40082
79426,84749
87171,32943
93615,51318
94794,924
5041,19538
18315,51341
6024,47458
61224,89072
26132,94970
63623,11374
28477,23994
87570,40758
12821,70035
82708,47579
86384,26978
1182,6356
5166,58587
47766,74921
15771,73174
31993,16223
76041,6418
71800,11769
74135,24066
42181,42787
69210,16371
83781,91363
91210,69281
61363,4072
94334,60409
46094,61115
5640,42053
11795,72294
66048,99553
64162,65774
61073,69019
72529,26911
1925,44051
65019,89875
93305,99171
97873,13727
89167,19463
75745,44570
20476,33485
84007,53329
13837,11011
94311,100748
93310,81462
33109,26450
83728,101115
30204,26775
91812,13
61429,20433
66388,47501
90292,87689
20044,71807
36663,18193
73362,69412
2704,57490
86358,98077
15010,96472
57817,94369
83209,31568
73221,41647
104686,105062
8227,64202
23922,68135
69890,6398
10647,12964
73965,9079
4410,42814
90416,88356
65696,8698
3075,69053
45106,44994
31348,44053
47231,95856
73159,79484
56022,6299
34618,87744
33436,10480
102750,100841
44154,26553
15136,85591
95295,59735
98122,16357
98708,85172
54618,77560
49672,104434
19391,87006
15570,13915
22500,3860
6474,15796
39858,73694
101214,374
10177,62129
40523,104599
73070,56425
38952,63733
5534,91551
28340,62914
105856,20584
36227,10517
34119,16001
94301,65552
94036,55167
48892,82854
63645,31297
36580,62888
11362,57768
24339,21610
99503,17948
49780,32382
21861,11996
51913,58142
12356,93052
17149,79699
94969,63486
73516,29922
1831,96674
33192,25914
35703,94873
40381,99431
28850,11315
93272,49744
13145,85571
12348,93132
21306,560
101758,20595
105847,93642
26969,87905
92312,65495
78707,57703
21506,5607
14057,14735
36028,25411
93597,67140
37949,55325
90657,33872
89521,43155
31010,80022
32002,87347
44547,10137
26428,34393
3734,45953
97218,2547
90267,52614
104990,20134
73250,21444
63793,6987
69098,40679
62954,41282
11133,18687
10175,76376
101977,65059
17054,82267
57032,20112
13725,74230
7160,10792
51886,25414
18439,94088
95689,46594
92405,72799
82124,38508
29494,76449
69855,41194
60210,56940
76796,26346
44455,97949
93208,19505
92121,87774
98136,78624
82007,6704
74010,19236
7081,18701
72412,79052
15440,104534
21304,26122
2718,61131
789,96522
10036,66361
100060,66880
44551,76114
40290,98971
88519,6086
100705,83044
2379,80589
26013,58126
63648,43389
21688,79673
4499,42171
67274,85897
38778,99513
93516,78513
10397,71892
57013,72340
2616,56153
94215,55871
94573,20658
98286,77751
79332,72400
54943,78537
79754,7514
23701,49842
71056,10717
18723,91192
18321,68919
1729,21950
6326,41106
62050,72120
25653,65467
104471,80269
93875,14821
24644,99739
91422,18115
77642,49477
24555,90358
62375,6616
79984,76865
65923,53338
80559,63528
53569,842
93015,20782
65351,41155
78931,32515
50617,23829
20221,86923
46770,10754
10069,54228
49479,25698
101880,68958
38410,49669
61471,104922
70029,22518
30628,44394
57475,56917
13957,90587
76660,64345
51780,669
87659,22144
88229,81549
94849,6201
1231,44001
41626,94434
62407,1062
87830,41542
5583,68140
55630,50058
3677,14164
57382,102102
33305,18081
71140,91898
22002,85986
77526,100774
74859,76860
74380,45028
40442,72569
88882,71335
86026,44648
72143,85931
4413,72313
73003,95635
102425,56730
89932,29024
69807,41405
48655,74221
21352,4732
51547,71429
104940,39191
10494,67916
103428,29008
93761,2725
16282,10656
73667,95307
17461,39116
87437,57395
85169,60656
29400,14380
6454,3422
6410,70228
92411,58868
16723,95845
95001,8088
31395,64474
5467,93969
104678,63906
48683,45903
13667,72236
51285,94958
65432,64860
56537,67268
99952,32119
71510,47538
32380,51819
2800,2028
49076,54901
7861,73578
60248,84471
90838,85797
30284,72079
79677,16610
12224,64892
4167,11290
71999,42282
40936,25446
39124,39277
43518,31795
45806,38415
9459,61982
60373,30416
79223,60736
61832,85876
57272,54948
94029,12044
1680,21721
82772,30027
76965,89847
18610,91771
12606,1486
59233,36109
50862,70993
32372,68341
24259,42833
100069,38760
89996,15473
84420,56718
48986,67314
57977,93912
67254,25222
59235,46375
71661,19358
25211,50053
93002,63234
87078,8047
4467,64831
5153,31044
20499,38436
5637,43606
50560,56479
89257,58170
15341,48413
80295,24498
96510,76320
103586,30496
33476,99862
90497,26736
97704,79659
31835,40631
5051,6550
41951,82982
70508,59315
55760,48032
76119,66033
93172,4769
75953,43557
36288,72306
85865,71645
44108,93748
68407,104220
33560,22130
10728,57441
42478,49358
39721,65860
51646,49936
16999,52127
101266,62836
101821,8069
78968,95938
73910,79705
47835,66246
15532,59956
848,73928
57351,74103
30249,19211
8999,78021
93718,16646
88121,55194
51870,61702
84317,58183
41909,2218
51208,18596
19485,47972
101040,44434
51988,58135
41093,7040
88066,99309
75781,97708
92057,63216
83097,41269
96412,52545
104575,1941
62551,3932
28748,36171
67796,83053
5540,99110
10977,2868
55019,24093
6799,76132
104306,57346
90667,17527
52042,14106
53620,24113
67252,59386
10056,46821
5588,7422
69800,98785
46705,28227
13284,103658
62458,10516
94108,75519
1269,7900
78337,54399
8388,17191
54710,85516
59967,85318
58046,28674
73914,39212
99060,53004
39384,58462
69867,73933
33954,44078
18941,81885
41509,59892
68491,12980
61948,7741
37201,62001
46379,12023
85016,12495
87558,54014
59232,82436
2985,4031
69960,12801
35813,96532
68155,33454
72731,88657
20272,77811
97545,486
97428,33098
2202,17691
27428,20169
13987,99176
88756,32816
21288,32158
66649,6292
28568,79025
30333,45276
89083,50306
47309,23679
99228,71528
28543,66125
68220,23346
88817,764
33483,81167
19225,89534
92242,78738
47511,9646
89919,56327
34017,10363
32707,89864
82446,39816
101962,13774
58924,22995
2418,77343
74742,45995
34590,81316
10330,10022
25183,45881
79920,3326
46916,43061
82879,37245
24969,89388
103396,17111
61082,8654
100145,39002
10074,84786
58654,6116
58954,98874
74248,26689
26063,65003
28907,50600
2199,57750
7561,56430
54176,4830
42786,77047
56487,35379
49902,3405
87511,9103
15525,80542
75248,34312
96247,103740
24746,105714
5140,826
98513,98332
13890,47863
3401,12984
55405,97854
2583,21780
99016,55631
94027,103793
88023,80095
91688,19726
97032,91401
79665,45229
102879,71174
63978,63324
19031,50120
12597,17436
56363,98482
63388,42693
60236,78655
46673,55288
48747,29216
30670,100303
44285,83742
26825,22016
39576,76842
86847,79596
71835,57432
52445,44813
16719,62139
35039,98240
81188,47896
59268,15658
8541,63314
91657,22854
52945,56268
4656,63541
10028,59554
43117,67375
56382,38794
62894,37202
93108,61697
26059,65211
49197,61467
61715,65880
105877,69964
18989,54515
26813,65251
83269,64422
9236,66759
77622,65749
67163,46548
88822,17842
49651,12724
27014,89740
22935,74012
39981,30430
56891,84932
32327,60223
92266,30084
38979,58083
74063,39285
38916,35950
89508,86323
17407,81042
73832,14852
62297,89834
47437,37382
62781,8055
29786,48640
38027,94824
11977,42212
5136,56507
18097,51371
12499,80146
25243,71493
40754,58878
40546,95697
101640,81476
9873,100326
68596,62338
50051,19185
3617,22263
11219,33601
24654,17414
41069,58080
45053,14238
89921,105210
91989,46925
4529,101581
19671,42958
34150,24827
5703,65793
83942,32355
66157,99222
95567,69813
42401,57859
40271,1969
94413,14068
13119,77643
72701,78167
103927,80009
8334,53540
50594,45350
36418,36086
15573,71764
53395,102907
81492,57029
83686,33883
24727,22058
68818,72269
32444,3435
61869,73575
69831,20147
98822,75012
56702,63604
97305,42137
93738,63893
27127,25440
34470,89432
79794,56227
101567,4210
104404,65342
66014,15198
92193,19572
6705,30849
11203,40187
5505,56211
95735,99783
63046,12209
73768,97387
90883,53409
93723,99308
100723,102209
71031,5159
55477,9452
83490,43953
48226,17708
44027,65776
12571,68592
58827,53623
105257,72880
17007,60347
93981,40524
33856,46498
56166,47623
67668,24851
73360,58274
43296,14562
818,89796
14266,44837
14019,79928
22628,1320
61779,85450
85157,41021
56051,18482
19006,99463
64555,79267
35005,8142
40881,45211
74194,36463
37877,20101
81641,79929
29871,20434
32347,37060
46957,90401
50347,36873
55743,66777
82435,49715
104812,32818
21589,45181
15708,48479
12254,59015
5187,48175
87157,43134
85769,69712
68691,61494
1038,58150
25822,70249
45081,4868
12412,59058
20900,86880
78842,79342
25950,102531
97981,55473
24710,5615
60944,7695
42415,101969
39990,30147
80213,25952
58819,33127
102771,22996
18331,68380
23962,11984
46543,85756
74942,49762
5017,66531
48523,77297
1788,102713
98617,19164
60984,96361
66123,17694
82818,102633
60033,61052
21140,93070
76817,23141
22596,87077
102085,94325
102989,3219
39914,71409
19246,53845
96270,8093
97045,83887
1227,83230
90393,83247
2450,21628
41451,95118
83132,46542
19087,29395
43013,88206
69796,88860
44443,78630
45495,94875
17467,20697
2626,104713
78792,76786
207,29636
4432,51602
100208,73000
63837,95113
54641,90635
44849,103262
91291,58109
23979,43907
3321,76375
79286,68975
46263,16637
42163,85064
45572,68187
39595,87376
45672,32057
2165,4700
13599,104178
19959,8153
67671,36283
56257,52168
31312,58818
89025,6906
52179,87955
55720,102836
58527,88981
88372,90079
88848,61360
88832,50651
99377,88084
99519,9007
43363,39893
40862,13633
90811,7910
13473,104196
34956,104778
75091,75718
35349,101748
42715,78090
7424,62104
71123,78562
87583,19810
52444,60314
18960,15990
41795,14110
68055,23761
9927,22385
70405,75509
73034,32102
82670,1927
79119,80055
72418,33306
59615,74228
50142,93255
56318,68169
45145,38412
86228,54708
92755,19598
2012,27554
15045,73383
81071,48949
81072,27627
94966,63235
16474,19786
8630,1566
85570,10148
45222,14606
103484,15994
32914,64757
666,24076
85937,19168
90525,4719
102721,59642
103860,104690
2678,102940
85045,93903
65503,24511
93769,96725
75380,6858
66084,65604
68401,45438
73884,83487
43911,13773
6037,61446
49051,50566
102370,104079
71925,2440
42863,38874
44020,71120
63644,32163
1398,34894
80707,8190
69968,81232
66297,28601
69173,52647
40966,41766
7602,69247
47229,66057
105144,41258
64154,39881
92402,42881
45843,61016
41299,93050
93538,56838
23850,404
9191,48733
73378,101588
67551,35891
79315,58021
54207,24347
17285,76740
73611,5788
3120,14168
88826,21928
71555,49017
59190,94769
96264,49348
95010,24987
67024,55585
4183,73764
83861,73530
20812,95135
25397,36421
8683,47213
34003,46793
24660,14549
88254,80791
339,101892
30295,93856
91574,5886
9262,62814
5304,13544
23276,23525
60918,97478
14908,62353
18551,61955
24212,4390
50122,92878
95649,36939
71804,32787
6293,65797
103442,85968
2556,57389
49765,80582
86160,34759
3926,94175
21620,105189
25048,66392
28188,94464
63270,43435
101857,58759
77682,9971
77987,39910
102525,2619
10080,99725
88433,61736
65234,41494
64644,61525
31113,89439
27137,85507
89477,83250
14379,7448
6157,104725
57090,90185
68453,3884
37726,19027
98870,84135
46089,102979
78776,79428
26287,84292
84817,82543
25028,2248
50645,59132
39046,75417
92602,97328
66894,36519
48595,98893
4763,24136
9066,58327
78016,70347
19392,12405
9567,16013
6782,82947
88537,64723
6417,85183
95143,82688
48654,88744
54810,77178
52986,23796
7037,77671
31833,74352
13203,64647
7495,56077
99842,38679
99140,54179
31858,97068
18098,68831
86834,10293
17630,71839
78104,53425
52427,43282
68890,56401
80788,54826
73815,80967
26704,100952
102356,23135
102298,28384
53394,84251
84540,30848
80850,24789
4901,28435
37799,90172
13068,33676
58746,64215
36919,8120
96977,55364
20300,45443
98351,65980
21407,68116
10787,88998
84717,95720
20318,69261
9166,47272
98137,89561
75694,19430
21801,75628
104372,74682
98631,32756
34311,60482
97537,66455
19890,4628
48089,40078
72611,2872
72295,11061
74502,14148
99610,39953
12324,19562
63062,4849
97002,32738
11917,73387
61321,86077
102697,50736
14217,10794
50776,70312
12054,95652
102443,10562
59216,14467
96736,16167
45767,32926
28108,52904
34373,1467
64675,69256
4224,10117
71606,72334
82260,94062
49043,8512
105196,26967
35968,25891
50029,38058
29988,85707
61117,47523
3365,103485
97112,71829
103748,73912
105978,83859
54569,66634
26576,4379
10553,39656
89514,26809
33699,8503
67435,20025
48261,10764
94565,5646
35735,30681
63821,79459
59730,808
55891,16174
34881,78166
98204,22387
8340,26707
45674,100046
84240,3431
54027,95213
28734,53162
30242,12232
74548,77685
89396,52963
86484,97956
58510,3269
46320,8025
98194,96717
72975,105040
67071,22979
59403,79237
12658,42146
52308,45998
99585,13415
95169,75768
51613,52577
21884,38434
9686,96186
99955,54471
47418,14000
95899,81678
54383,78447
67368,12072
15209,90259
79217,19214
74966,4827
76394,95420
103719,26646
2981,47313
38334,28252
68198,44225
7348,4531
58493,25371
81904,20987
54854,47866
61332,56071
9652,14664
52539,28044
12329,17348
77734,18928
60307,52262
39801,54389
62329,80727
60193,16787
91741,34519
91488,53426
61279,68984
94090,24239
94826,30344
29315,20054
17876,86210
1763,47879
17521,11736
11274,81980
94530,55121
30497,47608
2573,70113
58756,100987
35131,19567
55733,26367
5677,51048
2757,59213
76391,85950
48763,81117
63609,19691
8901,58025
78600,50827
50092,61891
43464,86737
57172,95944
77999,9358
16850,17862
63930,60639
57919,80199
47846,83038
44276,82106
58372,56331
97146,23161
15933,66360
89710,64810
15069,50877
48448,39786
51003,54070
54791,53171
71707,25123
80980,7840
15992,103496
89494,15368
67499,6347
44842,59509
82427,89925
9109,5497
33391,50951
12529,52736
15511,28944
88557,85810
92714,91724
13344,75707
52767,63231
37617,51662
66802,32601
77631,17988
30856,102411
104605,91071
5176,99189
45678,41701
90999,16840
93886,57850
19245,41225
96896,72048
25447,62423
91881,8508
65262,59583
20891,94832
79320,61836
69252,18402
85167,45378
62122,102211
13924,82730
16839,90768
75189,51145
38640,34818
85535,47145
16228,72665
86869,105868
5274,90214
61504,73031
33247,23218
101759,66148
41776,57892
99145,4109
94511,2104
1464,30217
69550,98579
91986,61391
57435,82977
